epoch,full test acc,full test f1,seen test acc,seen test f1,step,train loss,unseen test acc,unseen test f1,val acc,val f1,val loss,val loss sum,val_ref
0,,,,,2,,,,0.5099999904632568,0.125,0.7102364897727966,142.04730224609375,0.125
0,,,,,2,0.7380952835083008,,,,,,,
1,,,,,5,,,,0.5950000286102295,0.5888324975967407,0.674027681350708,134.8055419921875,0.5888324975967407
1,,,,,5,0.7073537707328796,,,,,,,
2,,,,,8,,,,0.5400000214576721,0.14814814925193787,0.6942793130874634,138.85586547851562,0.14814814925193787
2,,,,,8,0.709752082824707,,,,,,,
3,,,,,11,,,,0.5600000023841858,0.6857143044471741,0.6631802320480347,132.63604736328125,0.6857143044471741
3,,,,,11,0.6084539890289307,,,,,,,
4,,,,,14,,,,0.6949999928474426,0.6965174078941345,0.6112931966781616,122.25863647460938,0.6965174078941345
4,,,,,14,0.6086621284484863,,,,,,,
5,,,,,17,,,,0.7149999737739563,0.6742857098579407,0.6000850200653076,120.01700592041016,0.6742857098579407
5,,,,,17,0.5477491617202759,,,,,,,
6,,,,,20,,,,0.6949999928474426,0.7312775254249573,0.5967427492141724,119.34855651855469,0.7312775254249573
6,,,,,20,0.5289378762245178,,,,,,,
7,,,,,23,,,,0.75,0.7222222089767456,0.5793001651763916,115.86003112792969,0.7222222089767456
7,,,,,23,0.48326030373573303,,,,,,,
8,,,,,26,,,,0.7099999785423279,0.6184210777282715,0.5851914882659912,117.03829956054688,0.6184210777282715
8,,,,,26,0.48763465881347656,,,,,,,
9,,,,,29,,,,0.7749999761581421,0.7804877758026123,0.5661022663116455,113.220458984375,0.7804877758026123
9,,,,,29,0.45768094062805176,,,,,,,
10,,,,,32,,,,0.7599999904632568,0.7714285850524902,0.5623693466186523,112.47386932373047,0.7714285850524902
10,,,,,32,0.4508402645587921,,,,,,,
11,,,,,35,,,,0.7699999809265137,0.7444444298744202,0.5577729940414429,111.55459594726562,0.7444444298744202
11,,,,,35,0.43513765931129456,,,,,,,
12,,,,,38,,,,0.7549999952316284,0.7065868377685547,0.5606110095977783,112.12220001220703,0.7065868377685547
12,,,,,38,0.42838820815086365,,,,,,,
13,,,,,41,,,,0.824999988079071,0.8205128312110901,0.5501317381858826,110.02635192871094,0.8205128312110901
13,,,,,41,0.4388899803161621,,,,,,,
14,,,,,44,,,,0.8149999976158142,0.8082901835441589,0.5480644702911377,109.61289978027344,0.8082901835441589
14,,,,,44,0.4343932867050171,,,,,,,
15,,,,,47,,,,0.7699999809265137,0.7386363744735718,0.5502018928527832,110.0403823852539,0.7386363744735718
15,,,,,47,0.41440391540527344,,,,,,,
16,,,,,50,,,,0.7699999809265137,0.7356321811676025,0.5506435036659241,110.12870025634766,0.7356321811676025
16,,,,,50,0.41207316517829895,,,,,,,
17,,,,,53,,,,0.7699999809265137,0.7386363744735718,0.5477848052978516,109.55696105957031,0.7386363744735718
17,,,,,53,0.417743444442749,,,,,,,
18,,,,,56,,,,0.7799999713897705,0.7528089880943298,0.5462141036987305,109.24282836914062,0.7528089880943298
18,,,,,56,0.413087397813797,,,,,,,
19,,,,,59,,,,0.7799999713897705,0.7528089880943298,0.5460622906684875,109.21246337890625,0.7528089880943298
19,,,,,59,0.38971343636512756,,,,,,,
20,0.7774999737739563,0.7588075995445251,0.7774999737739563,0.7588075995445251,60,,0.7774999737739563,0.7588075995445251,,,,,
