epoch,full test acc,full test f1,seen test acc,seen test f1,step,train loss,unseen test acc,unseen test f1,val acc,val f1,val loss,val loss sum,val_ref
0,,,,,2,,,,0.5550000071525574,0.5482233762741089,0.6829159259796143,136.58319091796875,0.5482233762741089
0,,,,,2,0.7337343692779541,,,,,,,
1,,,,,5,,,,0.6000000238418579,0.5876288414001465,0.6620334386825562,132.4066925048828,0.5876288414001465
1,,,,,5,0.6843594908714294,,,,,,,
2,,,,,8,,,,0.6700000166893005,0.7105262875556946,0.6375619173049927,127.51239013671875,0.7105262875556946
2,,,,,8,0.6612520813941956,,,,,,,
3,,,,,11,,,,0.6800000071525574,0.7117117047309875,0.6174390316009521,123.48780822753906,0.7117117047309875
3,,,,,11,0.5866281390190125,,,,,,,
4,,,,,14,,,,0.6850000023841858,0.7149321436882019,0.6024608612060547,120.49217987060547,0.7149321436882019
4,,,,,14,0.5338461995124817,,,,,,,
5,,,,,17,,,,0.7599999904632568,0.7446808218955994,0.5878886580467224,117.5777359008789,0.7446808218955994
5,,,,,17,0.5161804556846619,,,,,,,
6,,,,,20,,,,0.7799999713897705,0.760869562625885,0.57861328125,115.72266387939453,0.760869562625885
6,,,,,20,0.47829189896583557,,,,,,,
7,,,,,23,,,,0.7850000262260437,0.7624309659004211,0.5710163116455078,114.20326232910156,0.7624309659004211
7,,,,,23,0.4759098291397095,,,,,,,
8,,,,,26,,,,0.7850000262260437,0.7624309659004211,0.5648005604743958,112.96011352539062,0.7624309659004211
8,,,,,26,0.46611714363098145,,,,,,,
9,,,,,29,,,,0.7950000166893005,0.787564754486084,0.5603857040405273,112.0771484375,0.787564754486084
9,,,,,29,0.44895538687705994,,,,,,,
10,,,,,32,,,,0.7799999713897705,0.7843137383460999,0.5592648983001709,111.85298156738281,0.7843137383460999
10,,,,,32,0.43498072028160095,,,,,,,
11,,,,,35,,,,0.7850000262260437,0.7881773114204407,0.5560358166694641,111.20716857910156,0.7881773114204407
11,,,,,35,0.4435714781284332,,,,,,,
12,,,,,38,,,,0.7900000214576721,0.7941176295280457,0.5535550713539124,110.71101379394531,0.7941176295280457
12,,,,,38,0.42970073223114014,,,,,,,
13,,,,,41,,,,0.7850000262260437,0.7860696315765381,0.5506629943847656,110.13259887695312,0.7860696315765381
13,,,,,41,0.44720813632011414,,,,,,,
14,,,,,44,,,,0.7850000262260437,0.7860696315765381,0.5483089089393616,109.66178131103516,0.7860696315765381
14,,,,,44,0.42029476165771484,,,,,,,
15,,,,,47,,,,0.7950000166893005,0.7918781638145447,0.5464572906494141,109.29145812988281,0.7918781638145447
15,,,,,47,0.41070351004600525,,,,,,,
16,,,,,50,,,,0.800000011920929,0.795918345451355,0.5451855063438416,109.037109375,0.795918345451355
16,,,,,50,0.4238475263118744,,,,,,,
17,,,,,53,,,,0.8149999976158142,0.8082901835441589,0.5441685914993286,108.83372497558594,0.8082901835441589
17,,,,,53,0.4085017144680023,,,,,,,
18,,,,,56,,,,0.8149999976158142,0.8082901835441589,0.5437025427818298,108.74050903320312,0.8082901835441589
18,,,,,56,0.4053824841976166,,,,,,,
19,,,,,59,,,,0.8100000023841858,0.8041236996650696,0.5435321927070618,108.70643615722656,0.8041236996650696
19,,,,,59,0.40146946907043457,,,,,,,
20,0.8199999928474426,0.8235294222831726,0.8199999928474426,0.8235294222831726,60,,0.8199999928474426,0.8235294222831726,,,,,
