epoch,full test acc,full test f1,seen test acc,seen test f1,step,train loss,unseen test acc,unseen test f1,val acc,val f1,val loss,val loss sum,val_ref
0,,,,,2,,,,0.4950000047683716,0.03809523954987526,0.7231605648994446,144.63211059570312,0.03809523954987526
0,,,,,2,0.7513206005096436,,,,,,,
1,,,,,5,,,,0.4650000035762787,0.08547008782625198,0.7077813744544983,141.5562744140625,0.08547008782625198
1,,,,,5,0.7216083407402039,,,,,,,
2,,,,,8,,,,0.5249999761581421,0.49197861552238464,0.688005268573761,137.60107421875,0.49197861552238464
2,,,,,8,0.7219071388244629,,,,,,,
3,,,,,11,,,,0.6349999904632568,0.6919831037521362,0.6721799969673157,134.43601989746094,0.6919831037521362
3,,,,,11,0.6703277230262756,,,,,,,
4,,,,,14,,,,0.6600000262260437,0.7142857313156128,0.6590829491615295,131.81658935546875,0.7142857313156128
4,,,,,14,0.6653754115104675,,,,,,,
5,,,,,17,,,,0.7300000190734863,0.7352941036224365,0.6466309428215027,129.32618713378906,0.7352941036224365
5,,,,,17,0.6652119159698486,,,,,,,
6,,,,,20,,,,0.7049999833106995,0.6878306865692139,0.6370720863342285,127.41442108154297,0.6878306865692139
6,,,,,20,0.6504721641540527,,,,,,,
7,,,,,23,,,,0.7099999785423279,0.6947368383407593,0.6289988160133362,125.79976654052734,0.6947368383407593
7,,,,,23,0.6445576548576355,,,,,,,
8,,,,,26,,,,0.7400000095367432,0.7400000095367432,0.6223729848861694,124.47459411621094,0.7400000095367432
8,,,,,26,0.6452240347862244,,,,,,,
9,,,,,29,,,,0.7699999809265137,0.7766990065574646,0.6172683835029602,123.45367431640625,0.7766990065574646
9,,,,,29,0.6270425915718079,,,,,,,
10,,,,,32,,,,0.7799999713897705,0.7884615659713745,0.6128628253936768,122.57257080078125,0.7884615659713745
10,,,,,32,0.62398761510849,,,,,,,
11,,,,,35,,,,0.7749999761581421,0.7867298722267151,0.6097015142440796,121.9403076171875,0.7867298722267151
11,,,,,35,0.6212385296821594,,,,,,,
12,,,,,38,,,,0.7699999809265137,0.7870370149612427,0.6068251132965088,121.36502838134766,0.7870370149612427
12,,,,,38,0.603445827960968,,,,,,,
13,,,,,41,,,,0.7699999809265137,0.7809523940086365,0.6038020849227905,120.76041412353516,0.7809523940086365
13,,,,,41,0.621694028377533,,,,,,,
14,,,,,44,,,,0.7749999761581421,0.7846890091896057,0.6014301776885986,120.2860336303711,0.7846890091896057
14,,,,,44,0.5789449214935303,,,,,,,
15,,,,,47,,,,0.7900000214576721,0.7961165308952332,0.5992892384529114,119.85784912109375,0.7961165308952332
15,,,,,47,0.5777172446250916,,,,,,,
16,,,,,50,,,,0.7900000214576721,0.7961165308952332,0.5979278683662415,119.58557891845703,0.7961165308952332
16,,,,,50,0.6036348342895508,,,,,,,
17,,,,,53,,,,0.7900000214576721,0.7961165308952332,0.5969011783599854,119.38024139404297,0.7961165308952332
17,,,,,53,0.5839477181434631,,,,,,,
18,,,,,56,,,,0.7900000214576721,0.7961165308952332,0.5963864922523499,119.27730560302734,0.7961165308952332
18,,,,,56,0.5797778964042664,,,,,,,
19,,,,,59,,,,0.7900000214576721,0.7961165308952332,0.5961790084838867,119.23580169677734,0.7961165308952332
19,,,,,59,0.589184045791626,,,,,,,
20,0.7875000238418579,0.786967396736145,0.7875000238418579,0.786967396736145,60,,0.7875000238418579,0.786967396736145,,,,,
