epoch,full test acc,full test f1,seen test acc,seen test f1,step,train loss,unseen test acc,unseen test f1,val acc,val f1,val loss,val loss sum,val_ref
0,,,,,2,,,,0.5,0.6666666865348816,0.7154231071472168,143.08462524414062,0.6666666865348816
0,,,,,2,0.725848376750946,,,,,,,
1,,,,,5,,,,0.5099999904632568,0.6711409687995911,0.6935684680938721,138.71371459960938,0.6711409687995911
1,,,,,5,0.7022584080696106,,,,,,,
2,,,,,8,,,,0.5049999952316284,0.10810811072587967,0.688123881816864,137.62477111816406,0.10810811072587967
2,,,,,8,0.6692547798156738,,,,,,,
3,,,,,11,,,,0.4950000047683716,0.0,0.6897791028022766,137.95584106445312,0.0
3,,,,,11,0.6908770203590393,,,,,,,
4,,,,,14,,,,0.5,0.03846153989434242,0.6818044185638428,136.3608856201172,0.03846153989434242
4,,,,,14,0.6909753680229187,,,,,,,
5,,,,,17,,,,0.5799999833106995,0.3636363744735718,0.6723262071609497,134.46524047851562,0.3636363744735718
5,,,,,17,0.6639660000801086,,,,,,,
6,,,,,20,,,,0.7350000143051147,0.733668327331543,0.6664100885391235,133.28201293945312,0.733668327331543
6,,,,,20,0.6478776335716248,,,,,,,
7,,,,,23,,,,0.6949999928474426,0.7550200819969177,0.6638164520263672,132.76329040527344,0.7550200819969177
7,,,,,23,0.6482694149017334,,,,,,,
8,,,,,26,,,,0.6399999856948853,0.7313432693481445,0.6622545123100281,132.45089721679688,0.7313432693481445
8,,,,,26,0.6657972931861877,,,,,,,
9,,,,,29,,,,0.6899999976158142,0.7578125,0.6585931181907654,131.71864318847656,0.7578125
9,,,,,29,0.6312272548675537,,,,,,,
10,,,,,32,,,,0.7300000190734863,0.76106196641922,0.6549067497253418,130.98135375976562,0.76106196641922
10,,,,,32,0.633132815361023,,,,,,,
11,,,,,35,,,,0.7400000095367432,0.7346938848495483,0.6521424055099487,130.42848205566406,0.7346938848495483
11,,,,,35,0.6332950592041016,,,,,,,
12,,,,,38,,,,0.75,0.7222222089767456,0.6505461931228638,130.10923767089844,0.7222222089767456
12,,,,,38,0.628591001033783,,,,,,,
13,,,,,41,,,,0.7450000047683716,0.7052023410797119,0.649461567401886,129.89231872558594,0.7052023410797119
13,,,,,41,0.6459612846374512,,,,,,,
14,,,,,44,,,,0.7400000095367432,0.7011494040489197,0.6479509472846985,129.5902099609375,0.7011494040489197
14,,,,,44,0.6212524771690369,,,,,,,
15,,,,,47,,,,0.75,0.7252747416496277,0.6463991403579712,129.2798309326172,0.7252747416496277
15,,,,,47,0.6155223846435547,,,,,,,
16,,,,,50,,,,0.7450000047683716,0.7301587462425232,0.645428478717804,129.085693359375,0.7301587462425232
16,,,,,50,0.6285234093666077,,,,,,,
17,,,,,53,,,,0.7300000190734863,0.71875,0.6447324156761169,128.9464874267578,0.71875
17,,,,,53,0.6169344782829285,,,,,,,
18,,,,,56,,,,0.7350000143051147,0.7253885865211487,0.644304633140564,128.86093139648438,0.7253885865211487
18,,,,,56,0.6248776316642761,,,,,,,
19,,,,,59,,,,0.7350000143051147,0.7253885865211487,0.6441622972488403,128.83245849609375,0.7253885865211487
19,,,,,59,0.6218388676643372,,,,,,,
20,0.7674999833106995,0.7633587718009949,0.7674999833106995,0.7633587718009949,60,,0.7674999833106995,0.7633587718009949,,,,,
