epoch,full test acc,full test f1,seen test acc,seen test f1,step,train loss,unseen test acc,unseen test f1,val acc,val f1,val loss,val loss sum,val_ref
0,,,,,2,,,,0.5,0.6153846383094788,0.6977124810218811,139.54249572753906,0.6153846383094788
0,,,,,2,0.7037205100059509,,,,,,,
1,,,,,5,,,,0.5600000023841858,0.642276406288147,0.6909273266792297,138.18548583984375,0.642276406288147
1,,,,,5,0.6913898587226868,,,,,,,
2,,,,,8,,,,0.6200000047683716,0.6576576828956604,0.680581271648407,136.1162567138672,0.6576576828956604
2,,,,,8,0.6879751682281494,,,,,,,
3,,,,,11,,,,0.6650000214576721,0.6598984599113464,0.670910656452179,134.18212890625,0.6598984599113464
3,,,,,11,0.6602663993835449,,,,,,,
4,,,,,14,,,,0.6949999928474426,0.6903553009033203,0.6624723672866821,132.49447631835938,0.6903553009033203
4,,,,,14,0.6519380211830139,,,,,,,
5,,,,,17,,,,0.699999988079071,0.6842105388641357,0.6553006768226624,131.0601348876953,0.6842105388641357
5,,,,,17,0.6361599564552307,,,,,,,
6,,,,,20,,,,0.7049999833106995,0.6844919919967651,0.6486013531684875,129.72027587890625,0.6844919919967651
6,,,,,20,0.6436762809753418,,,,,,,
7,,,,,23,,,,0.7149999737739563,0.6984127163887024,0.6426168084144592,128.5233612060547,0.6984127163887024
7,,,,,23,0.6226819157600403,,,,,,,
8,,,,,26,,,,0.7149999737739563,0.7015706896781921,0.6373966932296753,127.47933959960938,0.7015706896781921
8,,,,,26,0.6119889616966248,,,,,,,
9,,,,,29,,,,0.7200000286102295,0.7113401889801025,0.6329858303070068,126.59716796875,0.7113401889801025
9,,,,,29,0.5998340249061584,,,,,,,
10,,,,,32,,,,0.7300000190734863,0.7272727489471436,0.6292403340339661,125.84806823730469,0.7272727489471436
10,,,,,32,0.5991649627685547,,,,,,,
11,,,,,35,,,,0.7250000238418579,0.7236180901527405,0.6261152625083923,125.22306060791016,0.7236180901527405
11,,,,,35,0.5974622368812561,,,,,,,
12,,,,,38,,,,0.7250000238418579,0.7236180901527405,0.6234070062637329,124.68140411376953,0.7236180901527405
12,,,,,38,0.6025450229644775,,,,,,,
13,,,,,41,,,,0.7300000190734863,0.7244898080825806,0.6208998560905457,124.17997741699219,0.7244898080825806
13,,,,,41,0.6027370691299438,,,,,,,
14,,,,,44,,,,0.7250000238418579,0.7120419144630432,0.6190199255943298,123.80398559570312,0.7120419144630432
14,,,,,44,0.5957767367362976,,,,,,,
15,,,,,47,,,,0.7250000238418579,0.6994535326957703,0.6177172064781189,123.54344177246094,0.6994535326957703
15,,,,,47,0.5801522731781006,,,,,,,
16,,,,,50,,,,0.7250000238418579,0.6994535326957703,0.6165979504585266,123.31959533691406,0.6994535326957703
16,,,,,50,0.5623648762702942,,,,,,,
17,,,,,53,,,,0.7250000238418579,0.6994535326957703,0.6157907247543335,123.15814208984375,0.6994535326957703
17,,,,,53,0.572424054145813,,,,,,,
18,,,,,56,,,,0.7250000238418579,0.6994535326957703,0.6152429580688477,123.04859924316406,0.6994535326957703
18,,,,,56,0.5730586051940918,,,,,,,
19,,,,,59,,,,0.7250000238418579,0.6994535326957703,0.6150118708610535,123.00238037109375,0.6994535326957703
19,,,,,59,0.5770165324211121,,,,,,,
20,0.7524999976158142,0.7331536412239075,0.7524999976158142,0.7331536412239075,60,,0.7524999976158142,0.7331536412239075,,,,,
