epoch,full test acc,full test f1,seen test acc,seen test f1,step,train loss,unseen test acc,unseen test f1,val acc,val f1,val loss,val loss sum,val_ref
0,,,,,2,,,,0.5350000262260437,0.5026738047599792,0.6888483166694641,137.76966857910156,0.5026738047599792
0,,,,,2,0.6843039393424988,,,,,,,
1,,,,,5,,,,0.6000000238418579,0.5918367505073547,0.6756261587142944,135.12522888183594,0.5918367505073547
1,,,,,5,0.6752122044563293,,,,,,,
2,,,,,8,,,,0.6899999976158142,0.6555555462837219,0.6568886041641235,131.37771606445312,0.6555555462837219
2,,,,,8,0.6849446892738342,,,,,,,
3,,,,,11,,,,0.7049999833106995,0.6775956153869629,0.6409656405448914,128.19313049316406,0.6775956153869629
3,,,,,11,0.658947229385376,,,,,,,
4,,,,,14,,,,0.7300000190734863,0.71875,0.6279837489128113,125.59675598144531,0.71875
4,,,,,14,0.632561981678009,,,,,,,
5,,,,,17,,,,0.7450000047683716,0.7329843044281006,0.6175636053085327,123.5127182006836,0.7329843044281006
5,,,,,17,0.6257505416870117,,,,,,,
6,,,,,20,,,,0.7450000047683716,0.7357512712478638,0.6091470122337341,121.82940673828125,0.7357512712478638
6,,,,,20,0.6007532477378845,,,,,,,
7,,,,,23,,,,0.75,0.7368420958518982,0.6026631593704224,120.53263092041016,0.7368420958518982
7,,,,,23,0.5995801687240601,,,,,,,
8,,,,,26,,,,0.75,0.7422680258750916,0.5967078804969788,119.34158325195312,0.7422680258750916
8,,,,,26,0.5848734378814697,,,,,,,
9,,,,,29,,,,0.7699999809265137,0.75789475440979,0.5925194621086121,118.50389099121094,0.75789475440979
9,,,,,29,0.5861673951148987,,,,,,,
10,,,,,32,,,,0.7649999856948853,0.7486631274223328,0.5898153185844421,117.96306610107422,0.7486631274223328
10,,,,,32,0.5660967826843262,,,,,,,
11,,,,,35,,,,0.7549999952316284,0.7322404384613037,0.5882180333137512,117.64360809326172,0.7322404384613037
11,,,,,35,0.565067708492279,,,,,,,
12,,,,,38,,,,0.7549999952316284,0.7322404384613037,0.5857582092285156,117.15164184570312,0.7322404384613037
12,,,,,38,0.5577117800712585,,,,,,,
13,,,,,41,,,,0.7549999952316284,0.7322404384613037,0.5834911465644836,116.69822692871094,0.7322404384613037
13,,,,,41,0.5707865357398987,,,,,,,
14,,,,,44,,,,0.7749999761581421,0.759358286857605,0.5806253552436829,116.12506866455078,0.759358286857605
14,,,,,44,0.5756317377090454,,,,,,,
15,,,,,47,,,,0.7699999809265137,0.75789475440979,0.5781234502792358,115.62469482421875,0.75789475440979
15,,,,,47,0.572516679763794,,,,,,,
16,,,,,50,,,,0.7649999856948853,0.753926694393158,0.5767572522163391,115.35144805908203,0.753926694393158
16,,,,,50,0.5689058899879456,,,,,,,
17,,,,,53,,,,0.7649999856948853,0.7564767003059387,0.575659453868866,115.13189697265625,0.7564767003059387
17,,,,,53,0.5605939030647278,,,,,,,
18,,,,,56,,,,0.7649999856948853,0.7589743733406067,0.5749805569648743,114.99610900878906,0.7589743733406067
18,,,,,56,0.54899662733078,,,,,,,
19,,,,,59,,,,0.7649999856948853,0.7589743733406067,0.5747825503349304,114.95651245117188,0.7589743733406067
19,,,,,59,0.5556617379188538,,,,,,,
20,0.7674999833106995,0.7493261694908142,0.7674999833106995,0.7493261694908142,60,,0.7674999833106995,0.7493261694908142,,,,,
